idempresa,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,999.0,2024-07-01 00:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,999.0,2024-07-01 00:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,859.0,2024-03-02 00:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,859.0,2024-03-02 00:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,755.0,2024-01-03 09:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,755.0,2024-01-03 09:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,599.0,2023-12-13 22:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
2421,SUC. DE FELIPE SCHIAVONE,ING. LANGE 211 E/PIÉROLA,GRAL. ALVEAR,MENDOZA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,599.0,2023-12-13 22:00:00,2,YPF,-34.97565,-67.69403,"{""type"":""Point"",""coordinates"":[-67.69403,-34.97565]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,829.0,2024-02-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,829.0,2024-02-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,934.0,2024-04-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,934.0,2024-04-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,971.0,2024-05-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,971.0,2024-05-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1010.0,2024-06-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1010.0,2024-06-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1040.0,2024-07-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1040.0,2024-07-01 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,892.0,2024-03-02 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,892.0,2024-03-02 00:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,779.0,2024-01-03 09:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,779.0,2024-01-03 09:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,618.0,2023-12-13 22:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3876,SUC DE ROBERTO SAMAN SRL,25 DE MAYO 249 33,CHICOANA,SALTA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,618.0,2023-12-13 22:00:00,2,YPF,-25.10483,-65.53392,"{""type"":""Point"",""coordinates"":[-65.53392,-25.10483]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,871.0,2024-02-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,871.0,2024-02-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,996.0,2024-04-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,996.0,2024-04-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1036.0,2024-05-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1036.0,2024-05-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1079.0,2024-06-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1079.0,2024-06-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1112.0,2024-07-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1112.0,2024-07-01 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,937.0,2024-03-02 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,937.0,2024-03-02 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,818.0,2024-01-03 09:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,818.0,2024-01-03 09:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1037.0,2024-05-03 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1037.0,2024-05-03 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1080.0,2024-06-04 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1080.0,2024-06-04 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,649.0,2023-12-13 22:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,649.0,2023-12-13 22:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,951.0,2024-03-16 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,gutierrez 498,PEHUAJO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,951.0,2024-03-16 00:00:00,2,YPF,-35.80919,-61.89963,"{""type"":""Point"",""coordinates"":[-61.89963,-35.80919]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,858.0,2024-02-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,858.0,2024-02-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,966.0,2024-04-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,966.0,2024-04-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1005.0,2024-05-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1005.0,2024-05-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1046.0,2024-06-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1046.0,2024-06-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1077.0,2024-07-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1077.0,2024-07-01 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,923.0,2024-03-02 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,923.0,2024-03-02 00:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,806.0,2024-01-03 09:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,806.0,2024-01-03 09:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,639.0,2023-12-13 22:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
1344,SUCESION DE MANUEL SILVESTRI,AV SAN MARTIN 3590,COLONIA CAROYA,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,639.0,2023-12-13 22:00:00,2,YPF,-31.0194861282196,-64.0641220144614,"{""type"":""Point"",""coordinates"":[-64.0641220144614,-31.0194861282196]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,829.0,2024-02-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,829.0,2024-02-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,934.0,2024-04-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,934.0,2024-04-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,971.0,2024-05-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,971.0,2024-05-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1010.0,2024-06-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1010.0,2024-06-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1040.0,2024-07-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1040.0,2024-07-01 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,892.0,2024-03-02 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,892.0,2024-03-02 00:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,779.0,2024-01-03 09:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,779.0,2024-01-03 09:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,618.0,2023-12-13 22:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
3864,SUCESION FERNANDO J. AVILA,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,618.0,2023-12-13 22:00:00,2,YPF,-26.81297,-65.21493,"{""type"":""Point"",""coordinates"":[-65.21493,-26.81297]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,839.0,2024-02-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,839.0,2024-02-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,944.0,2024-04-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,944.0,2024-04-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,982.0,2024-05-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,982.0,2024-05-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1022.0,2024-06-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
1010,SUCESORES DE AMLETO SERGIANI S.A.,AVDA. MITRE 1323,CONCARAN,SAN LUIS,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1022.0,2024-06-01 00:00:00,2,YPF,-32.55948,-65.24419,"{""type"":""Point"",""coordinates"":[-65.24419,-32.55948]}"
